Transaction ID,IP,City,Lat,Lng,Continent,Capital,Country,ASN,Organization
97172c73-7e16-4501-8390-4e740b518443,178.50.145.191,Evere,50.87641,4.41425,Europe,Brussels,Brussels,N/A,Orange Belgium SA
808c5a81-1364-4c2f-8e12-4dbe0c4082a1,212.150.135.78,Tel Adashim,32.65121,35.29447,Asia,Jerusalem,Jerusalem,N/A,Cellcom Fixed Line Communication L.P
9ec58eaa-9514-43df-9e6f-a45e5beef5f6,129.37.51.185,Redmond,47.66930,-122.12180,North America,"Washington, D.C.","Washington, D.C.",N/A,"AT&T Services, Inc."
25be1430-b2ad-4f0b-9ad6-ff948cc25066,9.101.32.128,Durham,35.90841,-78.86284,North America,"Washington, D.C.","Washington, D.C.",N/A,IBM
7b22f388-c1ab-4d90-8093-060e59317090,222.188.23.55,Yancheng,33.37763,120.14000,Asia,Beijing,Beijing,N/A,CHINANET-BACKBONE
fb460c17-a3db-467c-9e3f-f6a5cfbd18f5,114.221.26.148,Nanjing,32.06632,118.76974,Asia,Beijing,Beijing,N/A,CHINANET-BACKBONE
3d3a6f20-5f2e-4154-bfb8-50e4341cbeaa,147.113.252.72,New York,40.70823,-74.01056,North America,"Washington, D.C.","Washington, D.C.",N/A,JPMorgan Chase & Co.
58366247-ecfb-4655-a123-04fd4ee34968,174.89.252.34,Saint-Jacques,45.94753,-73.57357,North America,Ottawa,Ottawa,N/A,Bell Canada
a7fa1d34-0022-4013-8449-06e42cc67d82,183.124.154.235,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul,N/A,Korea Telecom
079e466b-4048-4cb9-9e76-9d0c37e3884e,217.33.5.3,London,51.61346,-0.06394,Europe,London,London,N/A,British Telecommunications PLC
412ad803-baf8-4022-876e-51ca56f33227,81.100.140.108,Reading,51.42136,-0.99282,Europe,London,London,N/A,Virgin Media Limited
6b8e1c53-c1aa-4fef-bc4a-56a88c30fcc7,42.205.174.49,Beijing,39.90499,116.40529,Asia,Beijing,Beijing,N/A,China Cable Television Network Co.
2ee6c76e-e231-440e-89d5-3e6ff36cefc6,18.88.190.14,Boardman,45.83986,-119.70058,North America,"Washington, D.C.","Washington, D.C.",N/A,"Amazon.com, Inc."
9ed3828a-0eda-454f-b9ea-5c52c694be93,3.137.69.126,Columbus,39.96199,-83.00275,North America,"Washington, D.C.","Washington, D.C.",N/A,"Amazon.com, Inc."
6c938b92-dab9-4064-b99b-92b86c19a3fb,121.227.207.178,Suzhou,31.38464,120.98074,Asia,Beijing,Beijing,N/A,China Telecom
a4f5fb58-786e-45fa-beb9-a3ae1cd8bd7d,6.181.118.228,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
80dd647b-96ca-4ef9-91b3-fd14bc827c50,203.226.133.206,Seoul,37.55886,126.99989,Asia,Seoul,Seoul,N/A,Doosan Corporation Digital Innovation
5e5fc739-1eb5-4227-8d28-db25f39fc119,144.78.159.60,Los Angeles,34.05886,-118.41642,North America,"Washington, D.C.","Washington, D.C.",N/A,AECOM
7d0b6743-c6f0-40df-b75e-66e206c051ae,213.122.254.160,Birmingham,52.47387,-1.89220,Europe,London,London,N/A,British Telecommunications PLC
ca8b5f42-efc6-4b75-bca9-f0026c7d2e15,16.62.26.235,Zürich,47.37689,8.54169,Europe,Bern,Bern,N/A,"Amazon.com, Inc."
5c8ffd2d-381e-4129-a221-dea3f3004fcf,77.113.154.26,Seattle,47.55379,-122.30346,North America,"Washington, D.C.","Washington, D.C.",N/A,"Amazon.com, Inc."
0bfd4451-757e-4d5d-8852-d180e3631b0e,2.35.33.159,Ivrea,45.45803,7.87121,Europe,Rome,Rome,N/A,Vodafone Italia S.p.A.
e6d75486-cab6-4a16-8f26-348a2c144cfd,201.55.182.204,Pato Branco,-26.26894,-52.70662,South America,Brasilia,Brasilia,N/A,WI - Provedor de Telecomunicaï¿½ï¿½es Ltda.
b1a98e09-6ac1-4512-969e-59925c01489c,207.194.238.43,Burnaby,49.23266,-123.02058,North America,Ottawa,Ottawa,N/A,TELUS Communications Inc.
637ec2b4-464a-4ce8-a66d-be42ac8a4ead,86.180.4.151,Birmingham,52.47387,-1.89220,Europe,London,London,N/A,British Telecommunications PLC
5c336a35-adef-49f4-851b-249e7230cd03,173.196.90.69,Greenwood Village,39.60396,-104.88700,North America,"Washington, D.C.","Washington, D.C.",N/A,Charter Communications Inc
807501f4-b815-4090-bd7a-6a5ce8b0d351,219.227.161.143,Shenzhen,22.54700,114.08595,Asia,Beijing,Beijing,N/A,China Education and Research Network Center
dc38037a-5652-4155-9b7f-7ce6be491e7a,212.18.231.100,London,51.60999,-0.24436,Europe,London,London,N/A,"HostDime.com, Inc."
23bada29-44ec-43b5-bfc9-c9907aaa6605,96.45.24.77,Tipton,38.65555,-92.78236,North America,"Washington, D.C.","Washington, D.C.",N/A,Co-Mo Comm Inc
0e5c1394-f238-4203-8c74-d775912fea49,160.74.242.219,Chiyoda City,35.68891,139.73814,Asia,Tokyo,Tokyo,N/A,Japan Science and Technology Agency
7020bae9-3bf9-4e29-8bdd-bb7eff2119ab,96.99.235.29,Mt Laurel,39.96657,-74.90327,North America,"Washington, D.C.","Washington, D.C.",N/A,"Comcast Cable Communications, LLC"
16561db0-4908-47f7-bccd-14200e11c37f,159.236.218.87,Seattle,47.55379,-122.30346,North America,"Washington, D.C.","Washington, D.C.",N/A,"Amazon.com, Inc."
eaa70b8c-4a07-4ab6-a907-15b9a8a920ae,199.70.16.137,Morristown,40.77166,-74.50591,North America,"Washington, D.C.","Washington, D.C.",N/A,"AT&T Services, Inc."
36ea72ba-6f5b-4e42-9c86-77c9d6c11d4b,163.240.78.244,Virginia Beach,36.91524,-76.18429,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
48272f2e-3513-48b4-b7e8-152ea36ed6b9,203.116.88.35,Singapore,1.29041,103.85211,Asia,Singapore,Singapore,N/A,Starhub Ltd.
32d4e773-6aa7-4025-9036-69b1f81d3a9c,71.15.193.189,Bozeman,45.67931,-111.03726,North America,"Washington, D.C.","Washington, D.C.",N/A,Charter Communications
23207cd9-757a-4e96-bde5-83404308983d,193.231.246.136,Alba Iulia,46.08616,23.56246,Europe,Bucharest,Bucharest,N/A,Vodafone Romania S.A.
62ce289e-1a70-4f8a-b90f-a25a54abf070,190.64.52.56,Montevideo,-34.87417,-56.16293,South America,Montevideo,Montevideo,N/A,
e5e2d689-8771-47d1-be40-6fb361897f53,184.172.202.121,Dallas,32.93390,-96.82794,North America,"Washington, D.C.","Washington, D.C.",N/A,SoftLayer Technologies Inc.
fda977a7-7317-4735-93ab-6301b38502d5,27.80.51.228,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,KDDI CORPORATION
fa5429ce-56a3-4e3c-a1f3-bcc2cdd240e9,153.126.145.105,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,SAKURA Internet Inc.
8ccfd140-ebad-49e2-a402-9556a66a6dd3,156.154.249.213,Ashburn,39.05232,-77.48270,North America,"Washington, D.C.","Washington, D.C.",N/A,"Vercara, LLC"
2968ffbf-a82e-4c3e-bc2f-f2b2f953344a,207.80.149.85,Austin,30.27788,-97.74206,North America,"Washington, D.C.","Washington, D.C.",N/A,University of Texas System
6ab35fd9-efdc-4abb-923d-40380722a5f7,175.153.12.88,Bazhong,31.85125,106.76889,Asia,Beijing,Beijing,N/A,CHINA UNICOM China169 Backbone
8cbe4ee9-b6b4-4345-98ee-73990a90a445,141.154.239.107,Boston,42.35866,-71.05674,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
9ad9e990-dbdb-4ab3-8be5-76d0162cfd10,207.199.103.30,Redmond,47.67332,-122.12927,North America,"Washington, D.C.","Washington, D.C.",N/A,"NTT America, Inc."
8a48aab3-2bd4-48bf-8ade-762e323ac05f,181.11.12.88,Buenos Aires City,-34.60849,-58.37344,South America,Buenos Aires,Buenos Aires,N/A,Telecom Argentina S.A.
0a02f3cd-2388-4223-9013-1b951e20e286,206.101.234.79,Monroe,32.58997,-92.06862,North America,"Washington, D.C.","Washington, D.C.",N/A,"CenturyLink Communications, LLC"
451ab01b-0dab-48b9-900a-f2b7fd6dfc81,93.59.223.227,Milan,45.49066,9.16032,Europe,Rome,Rome,N/A,Fastweb SpA
01ba9900-5ae6-4659-a634-fc1817cff933,148.181.121.255,London,51.50259,-0.10117,Europe,London,London,N/A,NETCOMUK-NET
4427bb63-8266-4016-8e90-4a3739a4ded3,117.247.33.247,Bengaluru,13.02828,77.59360,Asia,New Delhi,New Delhi,N/A,Bharat Sanchar Nigam Ltd
ee90dba8-3a35-42af-9a40-16cf37f7fe1a,185.148.1.227,Helsinki,60.17116,24.93265,Europe,Helsinki,Helsinki,N/A,Magna Capax Finland Oy
e99e8dcc-9f81-44e2-9699-3f6ff464c218,4.23.255.204,Monroe,32.58997,-92.06862,North America,"Washington, D.C.","Washington, D.C.",N/A,"Level 3 Parent, LLC"
0bace137-fcf6-4f50-a6c1-e29191f51834,217.224.6.61,Darmstadt,49.86571,8.62604,Europe,Berlin,Berlin,N/A,Deutsche Telekom AG
4b615374-18c1-4911-a1d8-a6595b12402d,136.47.237.237,Mountain View,37.42240,-122.08421,North America,"Washington, D.C.","Washington, D.C.",N/A,Google Fiber Inc.
7e2698d0-9c75-496c-b5d8-28ded77bf565,60.215.137.75,Jinan,36.67581,117.00092,Asia,Beijing,Beijing,N/A,CHINA UNICOM China169 Backbone
11f2e041-90d0-4445-b603-131917d9d361,220.61.139.120,Tokyo,35.70903,139.73199,Asia,Tokyo,Tokyo,N/A,SoftBank Corp.
100eaa62-dcea-44c3-aef0-b2e124861008,152.106.82.189,Rossmore,-26.18346,27.99948,Africa,Pretoria,Pretoria,N/A,TENET (The UNINET Project)
079dff4f-2557-4096-9d22-2725abe64020,161.150.129.47,Pittsburgh,40.44181,-80.00083,North America,"Washington, D.C.","Washington, D.C.",N/A,PNC Bank N.A.
25c6f234-c1a7-4038-a536-359998a5e910,147.130.232.107,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
ae7a06e9-f984-4d52-9c71-abb49e265c35,111.213.172.35,Shanghai,31.23171,121.47264,Asia,Beijing,Beijing,N/A,"Oriental Cable Network Co., Ltd."
dd1db5a0-b563-4d14-a86d-677a6d26757a,214.8.7.4,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
b28c3439-cb67-496e-963e-5719ed31364b,203.42.25.87,Melbourne,-37.80981,144.96984,Oceania,Canberra,Canberra,N/A,Telstra Limited
f88780d3-bcbe-4144-a25c-864f341c60d3,122.79.84.171,Xinxiang,35.30262,113.88399,Asia,Beijing,Beijing,N/A,China TieTong Telecommunications Corporation
a0b196ab-08dd-40a0-b7ca-51a826722839,218.218.217.237,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,SoftBank Corp.
ea7a9ab0-b508-45d1-90a2-f0cc3b21b5a6,133.107.63.211,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,Japan Network Information Center
71fadb29-d8f3-426f-aace-60b6901b9582,170.56.189.47,Alpharetta,34.05844,-84.28569,North America,"Washington, D.C.","Washington, D.C.",N/A,EntServ Deutschland GmbH
ecfcb655-256c-427a-bbbb-b4e61406915d,36.159.148.243,Fuyang,33.16025,115.62191,Asia,Beijing,Beijing,N/A,China Mobile
6da993bf-93c6-412b-92b2-e3b027fe5414,101.214.186.182,Gurugram,28.49320,77.08850,Asia,New Delhi,New Delhi,N/A,AIRCEL Delhi MobileBroadband GPRS Customer
770c76b1-b9e9-44ec-9cf0-f2f0da713462,152.30.145.252,Cullowhee,35.30771,-83.18782,North America,"Washington, D.C.","Washington, D.C.",N/A,MCNC
09b099f6-cb47-43d6-94d9-74e29a2d39cd,208.111.177.27,Denver,39.74001,-104.99202,North America,"Washington, D.C.","Washington, D.C.",N/A,"Limelight Networks, Inc."
d67916f8-b45f-43f3-acf9-eb5f9764f3aa,205.170.20.37,Denver,39.74809,-104.99469,North America,"Washington, D.C.","Washington, D.C.",N/A,"CenturyLink Communications, LLC"
628d17ce-1489-4ce1-b108-20e7d0179953,218.200.91.115,Enshi,30.28311,109.48699,Asia,Beijing,Beijing,N/A,China Mobile
bfd0eb5e-2730-4669-a2e5-4a1dc647f6ad,195.124.26.31,Herdecke,51.40347,7.42884,Europe,Berlin,Berlin,N/A,Verizon Business
ba5afedd-3d93-42fc-a68d-0c6b45cde70b,26.170.50.246,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
bde78ab1-adc9-4c45-b65b-d1d44c76649f,59.236.132.182,Beijing,39.93050,116.36003,Asia,Beijing,Beijing,N/A,China eGovNet Information Center
5e4bb58f-ef64-4f96-bb9c-cb4f7099cacd,64.143.21.76,Dallas,32.91176,-96.87306,North America,"Washington, D.C.","Washington, D.C.",N/A,AT&T Corp.
074333d8-c784-4ab3-a060-d61fd677c4a1,210.28.138.185,Nanjing,32.04154,118.76741,Asia,Beijing,Beijing,N/A,China Education and Research Network Center
71fe68c1-d30e-4240-925b-1d2bf28513ef,223.210.103.184,Dongguan,23.04888,113.76023,Asia,Beijing,Beijing,N/A,Tencent cloud computing Beijing Co.
df9c47ab-524e-4a61-b9d1-c931e614fa16,193.104.79.82,Sofia,42.63049,23.37938,Europe,Sofia,Sofia,N/A,CETIN Bulgaria EAD
686a08b2-e673-4e4d-ae53-3b25711c4a46,187.206.88.180,Tlalpan,19.28843,-99.16667,North America,Mexico City,Mexico City,N/A,
481f99d5-6532-4cda-a43b-ee8e50303d96,198.76.63.171,College Park,38.99815,-76.96175,North America,"Washington, D.C.","Washington, D.C.",N/A,"Level 3 Parent, LLC"
bf01aace-5190-4155-a951-b48c7307203e,201.238.70.115,Port of Spain,10.66103,-61.51603,North America,Port of Spain,Port of Spain,N/A,Telecommunication Services of Trinidad and Tobago
55edb00b-561a-482e-85bb-3d26f3433935,111.24.80.156,Guangzhou,23.12518,113.28064,Asia,Beijing,Beijing,N/A,China Mobile
b9584ba9-8476-4541-b865-967d9eb05aff,25.2.125.172,London,51.50499,-0.12658,Europe,London,London,N/A,UK Ministry of Defence
84f8989e-99d1-4901-9a04-ddf0b60bb7b4,199.73.64.2,St Louis,38.72535,-90.30667,North America,"Washington, D.C.","Washington, D.C.",N/A,Systems and Electronics Inc.
2ffbfb47-d9f8-431a-a411-bf84e0edcd97,213.203.76.129,Paris,48.84216,2.29277,Europe,Paris,Paris,N/A,Societe Francaise Du Radiotelephone - SFR SA
7bba794d-ac93-419c-98a3-471134e8fa9f,176.112.116.124,Tuchów,49.89415,21.05400,Europe,Warsaw,Warsaw,N/A,Piotr Galas
cd93aa6e-3d65-44d4-8a05-848e7aa8baef,202.117.48.17,Xian,34.26316,108.94802,Asia,Beijing,Beijing,N/A,China Education and Research Network Center
76d0b16c-fe9d-49b3-8a5d-cdebda4ba775,133.35.195.33,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,"Research Organization of Information and Systems, National Institute of Informatics"
f0eef8fb-0f30-4259-a89d-ff021380a0c1,204.241.148.25,Washington,38.90701,-77.05270,North America,"Washington, D.C.","Washington, D.C.",N/A,Cogent Communications
9c03d4df-cc78-47f5-9aa1-f4a1e6d13ef2,2.43.119.242,Ivrea,45.45803,7.87121,Europe,Rome,Rome,N/A,Vodafone Italia S.p.A.
705b7f23-1108-473e-b23a-85a95759d2c0,183.229.207.56,Chongqing,29.97227,106.27633,Asia,Beijing,Beijing,N/A,China Mobile
18a54a4a-87c9-4e45-9d86-b985f3227630,194.216.161.172,Louth,53.36191,0.09413,Europe,London,London,N/A,Verizon Business
3237a946-951e-4652-b948-2bec7633a473,186.33.185.29,Guayaquil,-2.15960,-79.92830,South America,Quito,Quito,N/A,Telconet S.A
d2e7accc-218b-4a48-90a8-4b7ababdbddb,189.28.141.171,Brasilia,-15.77829,-47.92909,South America,Brasilia,Brasilia,N/A,
682d0025-5346-4ec0-a819-5b1450eb4881,203.253.221.227,Cheju,33.45530,126.56162,Asia,Seoul,Seoul,N/A,JEJU NATIONAL UNIVERSITY
39699d62-20b7-4bd6-b88d-d5fa5e088861,146.89.148.217,New York,40.75237,-73.97825,North America,"Washington, D.C.","Washington, D.C.",N/A,Kyndryl
8220fad7-260c-4967-bc3d-7e62c44bedb8,164.240.141.150,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
0271a349-d3eb-41c3-b70a-468f025a6b30,149.166.231.127,Bloomington,39.17208,-86.50159,North America,"Washington, D.C.","Washington, D.C.",N/A,Indiana University
109ce336-19e9-4b0c-8d9e-4715eac768e0,211.30.33.140,Brisbane,-27.47045,153.02603,Oceania,Canberra,Canberra,N/A,SingTel Optus Pty Ltd
cb3429e3-826d-4ca7-b2b5-907dfb9fc547,180.186.188.175,Beijing,39.90499,116.40529,Asia,Beijing,Beijing,N/A,Beijing Volcano Engine Technology Co.
e2086b87-001c-4769-98e1-a0abdab34dbf,154.254.2.209,Algiers,36.72135,3.14541,Africa,Algiers,Algiers,N/A,Telecom Algeria
1c381826-80d8-4988-b1e1-83a74442aa3d,140.226.126.23,Aurora,39.74589,-104.83149,North America,"Washington, D.C.","Washington, D.C.",N/A,University of Colorado Denver
d28baef8-ecd5-4890-907a-a2cd55672ed2,199.102.211.38,Osage,43.28006,-92.81072,North America,"Washington, D.C.","Washington, D.C.",N/A,Osage Municipal Communications Utility
2a819215-65d1-486e-be36-45494bc47be7,176.75.79.226,Fornebu,59.89928,10.62738,Europe,Oslo,Oslo,N/A,Telenor Norge AS
0a700253-6803-4a50-aa38-bb2463f0b885,157.98.157.119,Durham,35.89037,-78.87992,North America,"Washington, D.C.","Washington, D.C.",N/A,National Institutes of Health
e847e0fb-04ac-4d7b-91e9-9da7317e836d,50.98.102.52,Abbotsford,49.04922,-122.28591,North America,Ottawa,Ottawa,N/A,TELUS Communications Inc.
2e8b8951-2a98-4949-9656-6a13a8f00370,202.243.206.252,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,Japan Network Information Center
4b316152-0d94-428c-b11e-4f913dbd7a72,139.153.165.160,Stirling,56.14529,-3.92038,Europe,London,London,N/A,Jisc Services Limited
01e82920-1472-4277-ac34-91f1e3887f25,218.96.118.253,Shanghai,31.23171,121.47264,Asia,Beijing,Beijing,N/A,China Enterprise ICT Solutions Limited
fada97ea-b1d1-4121-ad9d-1157b739ce81,219.104.207.240,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,Sony Network Communications Inc.
afe5c035-19ea-466a-aae1-34cbbbd229f2,184.81.59.222,Lebanon,43.65053,-72.24862,North America,"Washington, D.C.","Washington, D.C.",N/A,Windstream Communications LLC
4ce90424-b1df-4aad-ac53-0cfac69af1d1,186.153.97.228,Buenos Aires City,-34.60849,-58.37344,South America,Buenos Aires,Buenos Aires,N/A,Telecom Argentina S.A.
c4ed8976-b930-4559-b186-02c96d06e803,218.244.143.182,Hangzhou,30.28746,120.15358,Asia,Beijing,Beijing,N/A,"Hangzhou Alibaba Advertising Co.,Ltd."
10db47d2-9eac-4ed6-a794-607399bd3423,176.175.255.35,Meudon,48.78738,2.21832,Europe,Paris,Paris,N/A,Bouygues Telecom SA
74cdbd5a-9de6-43fb-80e3-672d78e69dd9,166.119.30.198,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,Digital Agency
0c0f8dae-7610-4eaf-9132-2d74d38fb531,222.63.95.233,Fushun,41.87596,123.92111,Asia,Beijing,Beijing,N/A,China TieTong Telecommunications Corporation
277fb9ee-d392-4025-94d5-44e3b6d5790b,86.8.79.61,Liverpool,53.41005,-2.97840,Europe,London,London,N/A,Virgin Media Limited
c035a414-df42-4bdc-b730-1eb9c9c15524,96.133.18.1,Mt Laurel,39.96657,-74.90327,North America,"Washington, D.C.","Washington, D.C.",N/A,"Comcast Cable Communications, LLC"
17714eed-3906-4de2-a59d-f9c8c754ecf4,208.105.175.90,Kennebunk,43.38814,-70.53867,North America,"Washington, D.C.","Washington, D.C.",N/A,Charter Communications Inc
b6edc35e-cb8c-464e-91a2-ce0f8b3708e3,198.169.160.33,Prince Albert,53.20292,-105.73794,North America,Ottawa,Ottawa,N/A,Prince Albert Comprehensive and Public Schools
5aae2d46-03c5-4c12-bc46-8375f3bd3613,14.149.2.117,Qingyuan,23.70419,113.03678,Asia,Beijing,Beijing,N/A,CHINANET-BACKBONE
8415179a-b123-49c8-8828-81c3cdb2377c,221.41.99.0,Minato City,35.65521,139.76067,Asia,Tokyo,Tokyo,N/A,SoftBank Corp.
9ac5202e-6e3f-4c94-b3a7-0d1c0a9dac03,190.38.222.169,Caracas,10.50526,-66.91776,South America,Caracas,Caracas,N/A,"CANTV Servicios, Venezuela"
b96ca80e-5d62-4c8f-8d07-a85f5f56be9b,153.146.70.48,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,NTT Communications Corporation
a6e34358-31f2-480e-a54f-f1ec7cdfbcb5,170.214.71.30,Washington,38.88400,-77.02628,North America,"Washington, D.C.","Washington, D.C.",N/A,U.S. Postal Inspection Service
ea3dd825-6638-4206-9f5e-f7b5409b5542,198.32.192.214,Miami,25.77481,-80.19773,North America,"Washington, D.C.","Washington, D.C.",N/A,"EP.NET, LLC."
cdf5bbfb-1b20-4823-81b7-f471708cc908,197.82.226.103,Douglasdale,-26.03830,27.99582,Africa,Pretoria,Pretoria,N/A,Dimension Data
67051fb0-d64b-48ec-b27a-ab41d8f93b7a,99.70.169.165,Redmond,47.66930,-122.12180,North America,"Washington, D.C.","Washington, D.C.",N/A,"AT&T Services, Inc."
7a856c92-5cf8-4b0e-9424-15f29ed6abab,55.220.225.44,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
07f79037-ef9f-4905-9b20-400b99e1f59c,102.131.133.64,Jos,9.94782,8.88881,Africa,Abuja,Abuja,N/A,University of JOS
0b193e8d-9152-4d2f-8191-a9281c50ab96,53.84.216.108,Stuttgart,48.78742,9.23694,Europe,Berlin,Berlin,N/A,Mercedes-Benz Group AG
8c15da7d-2f82-43c5-8fb6-7d4f12c0a177,145.57.46.124,Bussum,52.27215,5.15917,Europe,Amsterdam,Amsterdam,N/A,Quest International
94f89384-1c2d-4c90-ab74-84e4b28435b6,148.248.95.141,Mezquitillo,23.63450,-102.55278,North America,Mexico City,Mexico City,N/A,
db80c46a-ed79-4426-8424-9076bf703dc4,142.77.111.100,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
35b50e80-1ab9-4428-82d7-a264d79700f7,216.1.219.12,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
e8d50768-fdcd-43c0-bfe5-544c98e56c95,179.211.253.217,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia,N/A,Claro NXT Telecomunicacoes Ltda
72ac59cb-a5f2-4067-8c16-34d79bd531cd,101.66.74.244,Taizhou,28.37176,121.38595,Asia,Beijing,Beijing,N/A,CHINA UNICOM China169 Backbone
7a6b121f-b696-4dc9-9e52-91ba5fa2297f,173.158.32.144,Bellevue,47.57660,-122.16709,North America,"Washington, D.C.","Washington, D.C.",N/A,"T Mobile USA, Inc."
645d009d-65d0-4c1e-b13f-4b6be43856c1,50.166.122.74,Mt Laurel,39.96657,-74.90327,North America,"Washington, D.C.","Washington, D.C.",N/A,"Comcast Cable Communications, LLC"
79cdb084-e40c-4c58-a5fb-fcb398b6f4ad,93.132.115.218,Munich,48.17690,11.53257,Europe,Berlin,Berlin,N/A,Telefonica Germany GmbH & Co.OHG
e574c365-1e5c-403b-94db-936af2c31f09,166.111.4.176,Beijing,39.95931,116.29812,Asia,Beijing,Beijing,N/A,China Education and Research Network Center
6e6bb515-9ffb-408f-90b9-ff1c61f54107,141.199.163.31,Melbourne,28.09130,-80.63837,North America,"Washington, D.C.","Washington, D.C.",N/A,"L3Harris Technologies, Inc."
a699c193-caf6-42ce-a707-194328d45279,129.8.245.121,Fresno,36.81394,-119.83067,North America,"Washington, D.C.","Washington, D.C.",N/A,"California State University, Sacramento"
9a1d668f-aeb1-4ac1-b6ca-919a1b601e42,209.137.144.149,Los Angeles,34.05361,-118.24550,North America,"Washington, D.C.","Washington, D.C.",N/A,KDDI America Inc.
74443946-cada-453c-8608-d6bbf7303f01,90.99.140.219,Châtillon,48.80109,2.29406,Europe,Paris,Paris,N/A,Orange S.A.
1f141063-78b1-4197-98e7-741c59de86c3,145.106.181.206,Utrecht,52.09078,5.11239,Europe,Amsterdam,Amsterdam,N/A,surfcert.nl
9133996b-ac01-4737-921b-e30db75f6710,46.128.111.203,Berlin,52.52550,13.32165,Europe,Berlin,Berlin,N/A,Tele Columbus AG
bf15134b-8879-4c8a-9415-1214a5d1030d,27.119.70.136,Seoul,37.55886,126.99989,Asia,Seoul,Seoul,N/A,SK Broadband Co Ltd
825dd9f4-d455-4047-98ee-cf72475d43cf,70.118.106.157,Farmers Branch,32.93074,-96.84085,North America,"Washington, D.C.","Washington, D.C.",N/A,Charter Communications Inc
8d9210fe-5a85-4119-aafe-6d403ee70cd5,83.128.60.151,Amsterdam,52.36993,4.90788,Europe,Amsterdam,Amsterdam,N/A,DELTA Fiber Nederland B.V.
6c034cf3-75aa-4756-9273-c79c353c7804,131.24.152.102,Montgomery,32.40286,-86.24044,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
47e2e670-cf80-48b5-8336-9f2d446ff183,172.43.198.32,Bellevue,47.57660,-122.16709,North America,"Washington, D.C.","Washington, D.C.",N/A,"T-Mobile USA, Inc."
1a9c3456-614f-442d-a489-aa4d81646a0c,209.224.135.65,Broomfield,39.92060,-105.14427,North America,"Washington, D.C.","Washington, D.C.",N/A,"Level 3 Communications, Inc."
7dbf3d40-a79e-465f-a1e5-eef3fc484c20,204.199.144.139,Quito,-0.18065,-78.46784,South America,Quito,Quito,N/A,"Level 3 Parent, LLC"
33bcf84a-e29b-4e34-a760-b3adc41ab92f,195.210.193.181,Ljubljana,46.05718,14.50691,Europe,Ljubljana,Ljubljana,N/A,"Telekom Slovenije, d.d."
2f548e6f-93b8-40b2-8236-77cc710e05df,218.225.103.234,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,KDDI CORPORATION
0b163740-8132-4db4-8745-6736b72f1f6b,152.76.47.253,Five Ways,-32.16736,147.01315,Oceania,Canberra,Canberra,N/A,eHealth NSW
6c56d659-145e-4906-9e4f-34ac173ce42a,209.108.20.167,Monroe,32.58997,-92.06862,North America,"Washington, D.C.","Washington, D.C.",N/A,"Level 3 Parent, LLC"
94790cd9-0822-40d1-a712-17681e17b85f,188.11.100.87,Rome,41.87194,12.56738,Europe,Rome,Rome,N/A,Telecom Italia S.p.A.
d22f6069-5527-49e1-a08a-bb943ee0e15c,210.136.13.135,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,"NTT PC Communications, Inc."
d42b240e-0253-4a14-8237-1665b1313b06,72.223.18.246,Phoenix,33.44825,-112.07580,North America,"Washington, D.C.","Washington, D.C.",N/A,Cox Communications Inc.
424b0c21-122c-4f56-a2de-25f054dd6a26,1.166.185.219,Taipei City,25.03372,121.56481,Asia,Taipei,Taipei,N/A,"Chunghwa Telecom Co., Ltd."
8202e9e3-4a3f-4d73-9563-3c5bd4b1cb50,138.12.181.89,San Diego,32.88069,-117.20278,North America,"Washington, D.C.","Washington, D.C.",N/A,ServiceNow.com
